episode,timestep,reward
2485,231000,-153.2029
2490,231600,-224.1434
2494,232200,-178.6536
2501,232800,-103.6785
2506,233400,-230.7861
2513,234000,-103.3114
2518,234600,-184.8188
2525,235200,-180.9829
2532,235800,-86.4022
2539,236400,-118.6579
2545,237000,-111.4498
2551,237600,-115.0035
2556,238200,-134.1283
2562,238800,-112.2324
2569,239400,-91.9784
2574,240000,-79.4019
2579,240600,-101.3872
2585,241200,-113.435
2589,241800,-235.5908
2594,242400,-279.9241
2598,243000,-160.0496
2602,243600,-139.9061
2606,244200,-178.3576
2609,244800,-139.3523
2613,245400,-104.3596
2618,246000,-96.9772
2622,246600,-137.9964
2625,247200,-266.3263
2630,247800,-79.8201
2635,248400,-131.852
2639,249000,-47.9289
2643,249600,-78.8999
2649,250200,-62.4785
2653,250800,-216.4461
2656,251400,-237.4053
2663,252000,-116.2526
2669,252600,-93.0845
2675,253200,-94.839
2680,253800,-50.3201
2686,254400,-69.3991
2693,255000,-153.1702
2699,255600,-113.0455
2706,256200,-88.6758
2712,256800,-99.3353
2719,257400,-88.9752
2724,258000,-110.3937
2730,258600,-125.0023
2737,259200,-67.5964
2739,259800,-151.0537
2745,260400,-72.2137
2747,261000,-50.1313
2750,261600,-89.8012
2754,262200,-41.0503
2756,262800,-417.3706
2762,263400,-96.8428
2767,264000,-138.1106
2771,264600,-112.0936
2775,265200,-122.9986
2780,265800,-167.2741
2782,266400,-231.6478
2788,267000,-43.3829
2793,267600,-76.8368
2798,268200,-101.8972
2803,268800,-67.8468
2809,269400,-37.3761
2813,270000,-248.1146
2816,270600,-275.9581
2819,271200,-204.2838
2821,271800,-149.3402
2825,272400,-145.1413
2829,273000,-146.336
2834,273600,-18.142
2836,274200,-50.362
2841,274800,-237.3354
2845,275400,-201.2836
2848,276000,-159.2305
2853,276600,-100.944
2856,277200,-231.8557
2860,277800,-127.3523
2865,278400,-33.0237
2869,279000,-32.6771
2872,279600,-97.5233
2876,280200,-162.4964
2880,280800,-111.4596
2886,281400,-62.4003
2892,282000,-97.4435
2896,282600,-149.3139
2901,283200,-76.7416
2905,283800,-105.4113
2910,284400,-33.697
2916,285000,-78.4124
2922,285600,-120.8414
2925,286200,-122.4577
2931,286800,-66.9996
2936,287400,-92.7725
2939,288000,-78.8863
2945,288600,-49.3656
2950,289200,-135.8666
2954,289800,-91.7841
2957,290400,-121.6268
2963,291000,-97.6673
2967,291600,-268.4492
2972,292200,-24.2518
2978,292800,-25.4476
2983,293400,-46.5624
2988,294000,-20.2241
2992,294600,-106.1083
2996,295200,-25.5246
3001,295800,-79.3671
3008,296400,-45.2421
3014,297000,-45.1147
3020,297600,-25.8891
3025,298200,-119.1685
3031,298800,-129.2721
3037,299400,-87.189
3042,300000,-105.922
3049,300600,-73.6684
3056,301200,-80.3728
3062,301800,-50.6802
3068,302400,-53.5859
3072,303000,-205.3355
3077,303600,-201.5692
3081,304200,-101.6864
3086,304800,-145.9208
3092,305400,-52.9165
3098,306000,-107.3411
3103,306600,-71.626
3108,307200,-87.916
3114,307800,-68.9336
3119,308400,-74.4492
3125,309000,-87.5387
3131,309600,-51.9136
3135,310200,-222.3494
3139,310800,-119.587
3144,311400,-64.8543
3151,312000,-37.1227
3156,312600,-95.7714
3162,313200,-56.0583
3168,313800,-42.5807
3174,314400,-71.1204
3181,315000,-58.8716
3186,315600,-126.9197
3191,316200,-105.71
3197,316800,-59.5769
3201,317400,-76.7418
3205,318000,-82.5301
3210,318600,-61.0937
3217,319200,-86.9296
3223,319800,-67.0546
3227,320400,-59.1803
3234,321000,-49.1031
3237,321600,-76.4319
3241,322200,-162.1059
3246,322800,-69.1978
3250,323400,-30.8073
3256,324000,-99.5931
3261,324600,-88.8862
3263,325200,20.0229
3267,325800,-78.3515
3269,326400,58.5418
3275,327000,-34.7746
3281,327600,-40.1306
3287,328200,-3.4685
3290,328800,-240.7897
3295,329400,4.6675
3297,330000,-258.25
3301,330600,-34.8528
3304,331200,-81.843
3307,331800,-110.4307
3309,332400,-93.487
3313,333000,9.9673
3315,333600,-49.6823
3318,334200,-42.5565
3322,334800,-72.8074
3325,335400,30.6411
3329,336000,-38.9482
3333,336600,-71.2123
3336,337200,-7.2856
3341,337800,-100.659
3345,338400,-83.9722
3348,339000,-97.4531
3354,339600,-76.7767
3357,340200,-259.5083
3364,340800,-22.721
3368,341400,-13.23
3371,342000,-0.4213
3375,342600,-130.9457
3380,343200,-87.8642
3386,343800,-34.749
3391,344400,-56.9475
3397,345000,-11.1387
3404,345600,-13.2821
3408,346200,-0.766
3414,346800,-51.8141
3420,347400,-44.9842
3426,348000,-56.1383
3429,348600,7.9263
3436,349200,-40.363
3439,349800,-133.5264
3445,350400,-76.9496
3451,351000,-26.7821
3457,351600,-32.8826
3464,352200,-14.3451
3466,352800,-103.9277
3470,353400,-62.2202
3475,354000,-67.2895
3479,354600,4.4572
3484,355200,-166.2224
3487,355800,-19.5264
3492,356400,-31.2962
3497,357000,-98.773
3502,357600,3.9931
3507,358200,-89.3237
3513,358800,-13.2927
3518,359400,-13.2816
3524,360000,-56.8417
3530,360600,-35.8964
3537,361200,-15.5785
3539,361800,-38.9557
3545,362400,-84.7302
3551,363000,-71.6716
3555,363600,-93.1652
3557,364200,-191.89
3562,364800,-41.24
3565,365400,-137.5005
3570,366000,-34.1592
3575,366600,28.635
3579,367200,-57.0967
3584,367800,-42.9573
3589,368400,39.8262
3594,369000,-44.555
3598,369600,-68.2253
3602,370200,-88.3917
3607,370800,-104.7549
3611,371400,-127.6005
3615,372000,-57.1589
3620,372600,-53.6972
3627,373200,-39.6708
3631,373800,-8.5992
3634,374400,12.3276
3639,375000,-32.6955
3643,375600,-41.8764
3647,376200,-6.2338
3652,376800,-13.8113
3655,377400,-8.6176
3659,378000,-76.9314
3661,378600,15.6129
3664,379200,-63.4522
3668,379800,-25.6995
3672,380400,-58.6187
3677,381000,0.0521
3682,381600,-33.1219
3684,382200,-2.9581
3687,382800,-52.5832
3690,383400,-107.6783
3695,384000,-90.8021
3698,384600,-60.591
3702,385200,-78.7401
3705,385800,23.65
3708,386400,-252.1755
3711,387000,18.5942
3714,387600,-18.0814
3717,388200,2.7505
3722,388800,-30.8577
3725,389400,-79.7538
3728,390000,-181.6856
3732,390600,-98.9457
3737,391200,-42.9245
3742,391800,-8.7349
3747,392400,6.6011
3752,393000,-26.8835
3757,393600,-63.534
3762,394200,-40.8373
3767,394800,5.0682
3773,395400,-50.6026
3777,396000,8.8747
3782,396600,-63.6176
3786,397200,-18.1733
3788,397800,-152.464
3793,398400,-70.9897
3796,399000,-93.0687
3800,399600,6.8145
3804,400200,-131.7026
3809,400800,-23.9688
3814,401400,-47.3182
3818,402000,-76.8728
3823,402600,-46.0947
3829,403200,-100.8879
3832,403800,-71.2872
3834,404400,112.8507
3837,405000,-104.683
3841,405600,-33.8432
3843,406200,-242.5337
3846,406800,-142.6994
3850,407400,-52.2021
3853,408000,-3.246
3857,408600,-112.3202
3860,409200,-97.8099
3862,409800,-31.8838
3866,410400,-95.9244
3869,411000,-107.4186
3872,411600,-57.4853
3875,412200,-133.4786
3880,412800,-93.286
3884,413400,-89.1774
3888,414000,-141.9465
3891,414600,-22.1714
3895,415200,-124.9707
3899,415800,-258.8412
3902,416400,-44.1348
3906,417000,-26.3727
3909,417600,-94.604
3913,418200,-108.7856
3918,418800,-73.2186
3920,419400,104.3967
3923,420000,-159.998
3926,420600,-74.3014
3929,421200,-190.5853
3932,421800,-40.1822
3934,422400,-37.2526
3937,423000,34.9694
3942,423600,-61.8787
3947,424200,-78.9515
3951,424800,-37.5683
3953,425400,38.1325
3958,426000,-68.2128
3962,426600,-23.456
3966,427200,-83.5003
3970,427800,-29.3066
3974,428400,-54.9084
3979,429000,-31.0104
3983,429600,-10.3522
3988,430200,-16.5554
3993,430800,-6.8181
3996,431400,1.2325
4002,432000,-70.3857
4004,432600,-29.3104
4009,433200,-42.7758
4012,433800,18.6234
4015,434400,-31.3324
4019,435000,10.0544
4023,435600,15.4587
4027,436200,13.1323
4031,436800,-113.5621
4034,437400,-56.3731
4037,438000,37.8538
4040,438600,38.6123
4043,439200,39.6849
4048,439800,-36.9693
4052,440400,9.5319
4055,441000,18.3043
4057,441600,35.1459
4061,442200,-88.4636
4064,442800,36.3091
4069,443400,0.464
4072,444000,38.9146
4075,444600,23.3967
4077,445200,46.2418
4080,445800,76.4832
4084,446400,-7.2325
4089,447000,-83.4734
4094,447600,-12.0454
4096,448200,-44.3582
4099,448800,91.394
4101,449400,53.4412
4103,450000,74.4655
4108,450600,-28.5013
4112,451200,-100.1126
4116,451800,8.2805
4120,452400,-67.1858
4124,453000,7.9892
4126,453600,3.2272
4130,454200,-26.7356
4133,454800,39.586
4136,455400,54.8944
4138,456000,40.7182
4140,456600,128.8951
4143,457200,14.7342
4146,457800,27.1046
4148,458400,7.221
4150,459000,-92.3677
4153,459600,2.5604
4156,460200,27.4137
4160,460800,15.555
4162,461400,74.0369
4165,462000,-19.4362
4168,462600,24.581
4172,463200,46.8455
4177,463800,-54.4055
4180,464400,30.4193
4182,465000,113.5813
4185,465600,43.4884
4187,466200,5.4488
4189,466800,87.9411
4192,467400,76.4739
4194,468000,63.156
4197,468600,0.8535
4200,469200,56.9235
4202,469800,100.7011
4204,470400,-62.9055
4206,471000,68.3376
4208,471600,65.9848
4210,472200,141.7692
4213,472800,21.9742
4215,473400,82.6319
4217,474000,103.4974
4219,474600,59.276
4223,475200,57.7867
4225,475800,-1.395
4227,476400,34.9093
4229,477000,132.1695
4231,477600,59.7016
4234,478200,-102.2035
4236,478800,38.3351
4239,479400,-111.4285
4241,480000,-28.7266
4244,480600,79.1958
4246,481200,71.887
4249,481800,23.8603
4251,482400,82.3886
4253,483000,71.7039
4257,483600,-9.392
4261,484200,-92.8987
4264,484800,38.1615
4268,485400,-0.5274
4271,486000,-31.578
4274,486600,25.7699
4279,487200,16.264
4284,487800,-57.3616
4287,488400,53.1457
4293,489000,-10.7139
4296,489600,52.1756
4300,490200,0.3542
4304,490800,-41.9313
4308,491400,34.8359
4310,492000,-19.4228
4312,492600,60.3067
4315,493200,37.0189
4318,493800,7.2621
4321,494400,-89.816
4323,495000,7.7044
4326,495600,-0.1282
4329,496200,4.1482
4332,496800,58.6583
4335,497400,3.9355
4338,498000,-9.2197
4341,498600,32.3519
4344,499200,-130.2906
4347,499800,1.6064
4349,500400,29.8807
4353,501000,-63.2584
4357,501600,-15.5465
4361,502200,11.5975
4363,502800,67.9591
4367,503400,-23.8778
4370,504000,33.3931
4373,504600,13.0538
4377,505200,-26.5991
4379,505800,85.9431
4381,506400,53.0394
4384,507000,63.9296
4386,507600,101.1631
4389,508200,-82.1972
4391,508800,114.8705
4393,509400,16.5528
4396,510000,-28.9087
4399,510600,63.2606
4401,511200,80.8136
4403,511800,66.4631
4406,512400,29.2554
4408,513000,111.2809
4412,513600,-41.5329
4414,514200,138.5254
4417,514800,-44.8083
4419,515400,109.6364
4421,516000,150.8935
4424,516600,13.651
4427,517200,46.2013
4431,517800,16.8797
4433,518400,9.3454
4437,519000,27.8323
4440,519600,78.8599
4442,520200,13.6842
4445,520800,-1.9925
4447,521400,-69.0023
4450,522000,-41.3102
4453,522600,43.2
4455,523200,69.6103
4458,523800,18.4345
4463,524400,-28.5501
4466,525000,-4.4364
4469,525600,21.1199
4472,526200,-15.9544
4474,526800,46.9441
4477,527400,73.5497
4479,528000,100.8665
4482,528600,44.8368
4484,529200,107.6528
4487,529800,48.5035
4490,530400,18.5628
4494,531000,29.4114
4498,531600,32.2821
4502,532200,2.1506
4506,532800,-2.444
4508,533400,58.1694
4510,534000,10.8917
4514,534600,-12.6527
4516,535200,114.8207
4518,535800,86.5447
4520,536400,79.1038
4524,537000,28.5689
4527,537600,59.3042
4530,538200,53.599
4533,538800,7.012
4535,539400,87.4444
4537,540000,8.3701
4540,540600,-31.7247
4542,541200,10.9921
4545,541800,-20.4575
4548,542400,80.4896
4550,543000,15.3244
4553,543600,70.6808
4555,544200,5.8043
4558,544800,68.523
4560,545400,140.7192
4562,546000,128.9226
4564,546600,124.1171
4566,547200,-7.3387
4568,547800,47.5014
4570,548400,67.048
4572,549000,110.3595
4574,549600,75.7562
4576,550200,146.1084
4578,550800,81.7027
4581,551400,32.0152
4584,552000,12.7562
4587,552600,-33.5225
4590,553200,-130.9671
4592,553800,48.9669
4594,554400,101.8922
4597,555000,102.984
4599,555600,126.3555
4601,556200,-25.129
4604,556800,-131.3866
4606,557400,102.8329
4610,558000,-3.2427
4612,558600,145.4119
4614,559200,71.1685
4617,559800,52.2015
4619,560400,61.9237
4622,561000,57.5139
4624,561600,107.6112
4626,562200,121.6758
4628,562800,5.1631
4632,563400,66.5235
4634,564000,92.278
4637,564600,55.9079
4639,565200,146.1029
4642,565800,-3.9875
4645,566400,122.0492
4647,567000,27.6763
4649,567600,140.6223
4652,568200,67.8158
4655,568800,63.6856
4658,569400,89.4199
4661,570000,46.1239
4663,570600,-78.66
4666,571200,99.4134
4668,571800,-24.7025
4671,572400,16.2076
4674,573000,43.2769
4676,573600,-26.4508
4680,574200,46.9392
4683,574800,54.2015
4685,575400,-129.9703
4687,576000,142.5245
4690,576600,62.2524
4692,577200,57.9222
4694,577800,86.7462
4696,578400,147.55
4699,579000,78.8475
4701,579600,148.3018
4704,580200,59.8753
4706,580800,93.2253
4708,581400,75.5467
4711,582000,41.7289
4714,582600,21.8566
4716,583200,129.8511
4719,583800,93.928
4721,584400,-88.0766
4724,585000,88.5749
4726,585600,18.7312
4728,586200,66.6104
4731,586800,63.3449
4733,587400,138.8557
4735,588000,-49.1506
4738,588600,50.8775
4740,589200,132.9175
4743,589800,25.8039
4746,590400,-14.0027
4749,591000,10.4168
4752,591600,30.0324
4756,592200,-13.1831
4759,592800,23.5977
4763,593400,-49.4842
4766,594000,-88.2856
4768,594600,146.9558
4771,595200,5.2572
4774,595800,90.3481
4777,596400,66.6562
4780,597000,41.9197
4784,597600,51.1526
4786,598200,103.6651
4788,598800,69.5961
4791,599400,72.7388
4793,600000,53.7848
4795,600600,74.3133
4798,601200,83.7117
4801,601800,-18.9447
4804,602400,64.8049
4806,603000,100.3813
4808,603600,95.1751
4811,604200,10.8982
4814,604800,94.7758
4816,605400,30.155
4819,606000,70.9187
4822,606600,73.6532
4824,607200,30.0121
4827,607800,91.633
4829,608400,127.1161
4831,609000,137.1092
4834,609600,53.8745
4836,610200,109.4789
4838,610800,-59.6156
4840,611400,81.7282
4842,612000,126.1729
4844,612600,77.909
4846,613200,136.6109
4848,613800,85.6898
4851,614400,94.4542
4853,615000,55.5281
4855,615600,88.1036
4857,616200,105.1919
4859,616800,106.8927
4862,617400,64.1423
4864,618000,63.0474
4866,618600,128.2708
4868,619200,153.5039
4870,619800,79.3528
4872,620400,72.1678
4874,621000,59.1643
4876,621600,55.8278
4878,622200,107.9763
4880,622800,69.8678
4883,623400,99.8902
4885,624000,58.9204
4888,624600,95.7146
4890,625200,55.2833
4892,625800,100.9489
4894,626400,72.1078
4896,627000,77.7513
4898,627600,77.0525
4900,628200,109.3614
4902,628800,81.2788
4905,629400,31.3588
4907,630000,-50.5311
4909,630600,36.5306
4912,631200,53.5004
4914,631800,143.3112
4916,632400,105.7523
4918,633000,93.1945
4920,633600,83.3237
4922,634200,54.5735
4924,634800,78.4768
4926,635400,108.2962
4928,636000,150.862
4930,636600,81.8957
4932,637200,110.7923
4934,637800,69.7329
4936,638400,-54.2697
4939,639000,22.261
4942,639600,50.5804
4944,640200,70.6732
4946,640800,114.3429
4949,641400,84.1925
4951,642000,88.7942
4954,642600,71.1696
4956,643200,68.7858
4958,643800,125.9532
4960,644400,104.548
4962,645000,115.3484
4964,645600,124.8616
4966,646200,108.9854
4968,646800,97.7489
4971,647400,87.6387
4973,648000,114.2031
4975,648600,82.2489
4977,649200,110.864
4979,649800,72.4
4981,650400,131.4995
4986,651000,11.213
4988,651600,65.0143
4990,652200,55.1597
4992,652800,63.423
4994,653400,85.0466
4996,654000,114.1065
4999,654600,44.8414
5002,655200,-8.8161
5005,655800,58.7829
5008,656400,50.3845
5010,657000,5.3724
5012,657600,45.4519
5014,658200,111.6239
5016,658800,49.1064
5019,659400,75.1738
5021,660000,65.9231
5023,660600,34.7039
5027,661200,20.156
5029,661800,49.6269
5032,662400,42.2387
5034,663000,63.9783
5037,663600,93.7213
5039,664200,-14.1376
5042,664800,89.6074
5044,665400,78.1299
5046,666000,131.067
5049,666600,67.3817
5051,667200,81.8141
5053,667800,81.218
5056,668400,37.0562
5058,669000,49.3164
5060,669600,24.5955
5062,670200,60.5813
5064,670800,37.9675
5066,671400,68.988
5069,672000,91.8902
5073,672600,33.9115
5075,673200,145.1386
5077,673800,41.9599
5079,674400,70.3918
5082,675000,22.6353
5084,675600,59.2943
5086,676200,99.9791
5088,676800,94.0286
5090,677400,62.2104
5092,678000,174.9248
5094,678600,124.6319
5097,679200,57.1679
5099,679800,140.9694
5102,680400,84.4755
5104,681000,41.3525
5106,681600,108.2132
5108,682200,109.3569
5111,682800,91.0387
5113,683400,118.4532
5115,684000,115.3407
5117,684600,152.3827
5120,685200,43.0893
5122,685800,34.9551
5124,686400,98.2414
5126,687000,84.1655
5128,687600,141.6733
5130,688200,115.7267
5132,688800,159.0461
5135,689400,100.2399
5137,690000,104.5638
5139,690600,54.1671
5141,691200,118.8098
5143,691800,127.4858
5145,692400,111.8584
5147,693000,144.8672
5149,693600,136.0693
5151,694200,132.595
5153,694800,143.8285
5155,695400,111.8419
5157,696000,147.4113
5160,696600,96.8264
5162,697200,113.9369
5165,697800,-10.872
5167,698400,103.9243
5169,699000,140.8901
5171,699600,121.514
5173,700200,63.8396
5175,700800,79.741
5177,701400,131.2992
5179,702000,116.5435
5181,702600,117.6712
5183,703200,134.6316
5185,703800,108.5939
5189,704400,92.3383
5192,705000,74.2984
5194,705600,119.7564
5196,706200,98.968
5199,706800,46.1414
5201,707400,70.7475
5203,708000,73.3314
5205,708600,112.901
5207,709200,128.697
5209,709800,63.6534
5211,710400,127.2237
5215,711000,68.3249
5218,711600,88.596
5220,712200,12.6421
5222,712800,116.3999
5224,713400,80.5744
5227,714000,109.5851
5230,714600,61.5382
5232,715200,107.3647
5234,715800,89.9766
5236,716400,94.1276
5238,717000,118.9126
5240,717600,134.2901
5243,718200,101.7883
5245,718800,129.4772
5249,719400,9.3504
5251,720000,-92.7395
5253,720600,109.0502
5255,721200,-11.0101
5257,721800,126.482
5260,722400,13.4019
5263,723000,47.9732
5265,723600,59.0232
5268,724200,110.811
5270,724800,15.5171
5272,725400,117.2444
5274,726000,132.4252
5277,726600,59.3281
5279,727200,119.1218
5281,727800,55.481
5283,728400,144.3699
5285,729000,145.17
5287,729600,119.0066
5289,730200,134.7159
5291,730800,85.5956
5293,731400,100.8954
5295,732000,148.7282
5297,732600,125.2598
5299,733200,58.5771
5301,733800,119.3579
5303,734400,118.9406
5305,735000,188.5786
5307,735600,168.4595
