episode,timestep,reward
839,183600,152.0298
842,184200,105.8598
846,184800,61.5286
848,185400,159.8727
850,186000,60.3469
852,186600,126.5858
854,187200,128.1309
856,187800,149.6454
858,188400,166.3092
860,189000,53.2284
862,189600,135.6446
865,190200,57.5011
869,190800,49.2722
873,191400,59.0449
875,192000,65.7272
878,192600,86.7825
880,193200,108.0647
882,193800,112.8276
884,194400,196.9799
887,195000,153.4015
889,195600,153.9378
891,196200,124.5714
893,196800,19.97
895,197400,105.6288
897,198000,139.6457
900,198600,71.2639
902,199200,139.85
904,199800,159.105
906,200400,180.005
908,201000,138.0465
910,201600,13.7037
912,202200,151.3535
914,202800,145.3709
916,203400,85.2425
919,204000,67.2468
921,204600,143.634
923,205200,118.9132
925,205800,92.5436
927,206400,162.7219
929,207000,183.2185
931,207600,145.5231
933,208200,61.5341
935,208800,60.7316
937,209400,129.3599
939,210000,111.2857
942,210600,94.924
944,211200,150.5261
946,211800,144.1969
948,212400,131.8671
950,213000,108.825
952,213600,73.8846
954,214200,136.2926
956,214800,153.8164
958,215400,147.158
960,216000,151.2262
963,216600,61.8668
965,217200,128.2088
967,217800,53.5175
969,218400,136.1761
971,219000,76.1388
974,219600,57.0647
976,220200,119.1318
979,220800,86.985
981,221400,150.7612
983,222000,95.8775
985,222600,128.4006
987,223200,153.6201
989,223800,160.2237
991,224400,67.7893
993,225000,127.0324
995,225600,197.3797
999,226200,45.4202
1001,226800,162.7381
1003,227400,154.3474
1006,228000,80.3534
1008,228600,132.6277
1011,229200,81.3261
1015,229800,38.4266
1018,230400,40.876
1020,231000,110.5406
1023,231600,-3.1403
1027,232200,97.5237
1029,232800,84.3217
1031,233400,139.7001
1033,234000,141.0127
1036,234600,65.0508
1038,235200,152.2989
1041,235800,95.7564
1043,236400,22.9582
1045,237000,216.5532
1048,237600,102.3489
1050,238200,169.7145
1052,238800,124.1325
1054,239400,85.1501
1058,240000,39.2638
1062,240600,41.4429
1064,241200,87.4553
1067,241800,82.9989
1069,242400,70.4465
1072,243000,69.1988
1075,243600,85.0093
1077,244200,154.4248
1079,244800,93.0802
1081,245400,115.7922
1083,246000,150.5846
1087,246600,80.9664
1089,247200,153.2747
1091,247800,22.7776
1093,248400,133.7425
1097,249000,91.7562
1099,249600,141.0138
1101,250200,62.5991
1104,250800,60.5222
1106,251400,187.1836
1108,252000,163.5865
1110,252600,127.372
1112,253200,136.7566
1115,253800,96.8026
1117,254400,161.6747
1119,255000,150.6426
1122,255600,87.5872
1124,256200,138.9771
1126,256800,159.5815
1129,257400,83.1655
1131,258000,139.9429
1134,258600,122.521
1136,259200,135.553
1138,259800,133.4466
1140,260400,157.2638
1143,261000,0.429
1146,261600,96.6041
1150,262200,10.0691
1152,262800,155.6674
1155,263400,59.8161
1159,264000,22.7766
1161,264600,167.0375
1164,265200,40.7817
1166,265800,162.223
1168,266400,154.6728
1170,267000,144.0556
1173,267600,119.5986
1175,268200,139.0742
1178,268800,-49.4452
1182,269400,93.1633
1185,270000,70.9614
1189,270600,69.0202
1191,271200,90.0165
1193,271800,174.8637
1196,272400,112.3292
1201,273000,29.9061
1203,273600,93.3498
1207,274200,60.3761
1210,274800,103.9581
1212,275400,141.9323
1214,276000,70.1805
1216,276600,162.8302
1220,277200,99.3334
1223,277800,18.2749
1228,278400,46.9944
1230,279000,109.709
1234,279600,82.8338
1236,280200,101.5483
1239,280800,44.0024
1243,281400,42.0923
1246,282000,108.5042
1248,282600,106.7948
1252,283200,57.7701
1255,283800,107.0038
1258,284400,84.631
1261,285000,76.1845
1263,285600,162.3837
1266,286200,101.4486
1268,286800,146.9714
1271,287400,31.8321
1273,288000,174.8188
1275,288600,142.1929
1279,289200,73.6894
1282,289800,68.5973
1284,290400,103.2688
1286,291000,122.7323
1290,291600,109.8979
1292,292200,104.4012
1296,292800,98.6716
1298,293400,102.4463
1301,294000,68.9812
1303,294600,122.9054
1306,295200,38.828
1309,295800,113.0383
1311,296400,127.7264
1313,297000,137.1899
1317,297600,48.4665
1319,298200,144.5467
1321,298800,118.5677
1325,299400,72.4819
1328,300000,117.832
1332,300600,17.3056
1336,301200,64.6113
1339,301800,60.5318
1341,302400,137.86
1345,303000,66.6993
1347,303600,61.3664
1349,304200,155.1196
1352,304800,39.2873
1354,305400,113.2656
1356,306000,149.958
1360,306600,102.7349
1362,307200,205.974
1364,307800,90.3403
1368,308400,34.1934
1370,309000,200.6604
1372,309600,122.3049
1374,310200,129.8648
1376,310800,90.3692
1380,311400,71.992
1382,312000,107.4168
1384,312600,93.1152
1386,313200,129.7823
1389,313800,89.1003
1391,314400,188.0714
1394,315000,60.6597
1397,315600,62.9542
1399,316200,75.0101
1402,316800,142.2008
1404,317400,156.1048
1406,318000,202.2008
1409,318600,34.1602
1411,319200,130.272
1413,319800,137.1024
1415,320400,81.4325
1418,321000,170.2083
1420,321600,136.04
1422,322200,150.1389
1424,322800,179.4747
1426,323400,62.2329
1429,324000,85.7597
1431,324600,186.6673
1433,325200,158.2133
1435,325800,191.4149
1437,326400,92.3202
1440,327000,112.0888
1442,327600,160.514
1444,328200,137.3369
1446,328800,203.5285
1448,329400,128.7028
1450,330000,154.4981
1452,330600,67.8096
1455,331200,36.3194
1457,331800,46.3492
1459,332400,116.3166
1462,333000,158.7014
1464,333600,82.5368
1466,334200,24.7645
1469,334800,104.0317
1471,335400,66.6897
1474,336000,104.7148
1476,336600,133.8535
1479,337200,31.4958
1481,337800,81.3345
1484,338400,69.5434
1486,339000,31.9103
1488,339600,5.6298
1490,340200,114.9929
1492,340800,144.0527
1494,341400,202.5612
1496,342000,162.1596
1499,342600,129.5376
1501,343200,90.3911
1503,343800,131.8712
1506,344400,60.6742
1508,345000,64.8172
1511,345600,105.3685
1514,346200,53.0272
1517,346800,61.3858
1520,347400,64.4883
1523,348000,61.1746
1525,348600,141.4314
1527,349200,126.4837
1529,349800,135.5204
1531,350400,171.505
1533,351000,166.9458
1536,351600,48.8219
1539,352200,116.5603
1542,352800,51.9876
1544,353400,139.6307
1546,354000,150.3818
1548,354600,69.3034
1550,355200,162.9896
1553,355800,101.441
1555,356400,215.7316
1558,357000,95.3087
1560,357600,96.0057
1562,358200,161.9842
1565,358800,106.2698
1569,359400,51.9457
1571,360000,189.7537
1574,360600,89.8183
1576,361200,148.1236
1579,361800,129.6959
1581,362400,165.1876
1584,363000,41.6027
1586,363600,84.0098
1588,364200,167.9968
1591,364800,122.6328
1593,365400,154.0333
1595,366000,148.2715
1597,366600,133.2592
1600,367200,82.4486
1603,367800,22.1089
1605,368400,133.1683
1607,369000,178.5569
1609,369600,58.4505
1611,370200,124.8948
1613,370800,157.6773
1616,371400,52.603
1618,372000,38.3617
1620,372600,64.0232
1623,373200,107.9213
1626,373800,99.4907
1628,374400,114.9536
1630,375000,84.6923
1633,375600,82.581
1635,376200,-14.9309
1638,376800,132.8585
1641,377400,27.2868
1644,378000,108.5215
1646,378600,159.9861
1649,379200,120.2338
1651,379800,117.0151
1653,380400,60.8767
1656,381000,49.5855
1658,381600,100.8971
1661,382200,40.7907
1663,382800,108.4111
1666,383400,-1.9775
1668,384000,121.1487
1670,384600,108.5981
1672,385200,126.4486
1674,385800,151.7368
1676,386400,169.7714
1678,387000,101.3195
1680,387600,134.4802
1683,388200,97.7184
1686,388800,36.235
1688,389400,71.0318
1690,390000,157.402
1692,390600,82.0313
1694,391200,178.6645
1696,391800,174.446
1698,392400,152.9927
1701,393000,125.6492
1704,393600,54.465
1707,394200,66.7794
1709,394800,72.2311
1711,395400,153.1223
1713,396000,147.4369
1715,396600,136.9771
1717,397200,134.7976
1719,397800,143.7752
1722,398400,48.7975
1724,399000,180.4846
1726,399600,154.7911
1728,400200,120.1732
1730,400800,156.0288
1732,401400,125.6174
1734,402000,180.186
1736,402600,58.2836
1738,403200,62.2759
1741,403800,96.1105
1743,404400,131.2997
1745,405000,131.2367
1747,405600,56.9092
1749,406200,99.0235
1751,406800,160.1958
1754,407400,112.5445
1756,408000,143.4365
1758,408600,172.4063
1760,409200,144.2906
1762,409800,91.2267
1764,410400,139.6297
1766,411000,171.1743
1768,411600,134.3151
1770,412200,64.8508
1773,412800,125.3363
1775,413400,35.296
1777,414000,88.6535
1779,414600,98.4379
1781,415200,138.8796
1783,415800,114.2868
1785,416400,141.1199
1787,417000,147.1329
1789,417600,145.1939
1792,418200,99.2494
1794,418800,43.3848
1796,419400,162.9528
1799,420000,125.2551
1802,420600,-0.9524
1804,421200,150.1117
1806,421800,149.0901
1808,422400,33.4552
1810,423000,140.9883
1814,423600,88.999
1816,424200,67.6396
1818,424800,151.9635
1820,425400,127.8838
1823,426000,69.7602
1825,426600,87.5223
1828,427200,91.0292
1831,427800,53.7271
1833,428400,138.2041
1835,429000,86.439
1838,429600,48.0767
1840,430200,140.1579
1843,430800,52.563
1847,431400,61.7859
1849,432000,143.1825
1851,432600,80.9769
1854,433200,86.8715
1856,433800,33.1748
1858,434400,151.4573
1860,435000,105.9323
1862,435600,140.7482
1864,436200,158.1673
1866,436800,144.2776
1868,437400,137.7043
1870,438000,92.7513
1872,438600,175.2789
1874,439200,37.9268
1877,439800,109.2615
1879,440400,156.8922
1881,441000,150.2573
1884,441600,34.1683
1886,442200,65.8343
1889,442800,130.9938
1892,443400,40.6974
1895,444000,69.0329
1897,444600,144.252
1899,445200,164.7024
1903,445800,47.9972
1905,446400,130.0772
1908,447000,76.3332
1910,447600,-6.1678
1913,448200,87.3113
1915,448800,79.3004
1918,449400,99.5889
1920,450000,152.2827
1925,450600,14.3976
1928,451200,-24.5058
1931,451800,95.8173
1933,452400,124.3739
1935,453000,64.9221
1937,453600,132.9817
1939,454200,156.462
1942,454800,85.2129
1944,455400,90.624
1947,456000,105.1504
1950,456600,38.4611
1952,457200,137.064
1954,457800,190.9096
1956,458400,181.0599
1958,459000,157.0782
1960,459600,176.2097
1962,460200,68.4851
1966,460800,68.7535
1968,461400,145.002
1970,462000,26.0696
1972,462600,17.8548
1975,463200,-28.9845
1977,463800,155.4061
1980,464400,115.5291
1983,465000,5.9728
1986,465600,78.1433
1988,466200,62.4205
1990,466800,134.9622
1992,467400,132.9992
1994,468000,118.0215
1997,468600,61.9742
2000,469200,128.5943
2002,469800,160.2179
2005,470400,135.0579
2007,471000,150.5652
2009,471600,116.8175
2012,472200,124.5542
2014,472800,175.879
2016,473400,171.5698
2018,474000,164.654
2020,474600,140.628
2022,475200,60.8291
2025,475800,85.6317
2027,476400,143.2607
2029,477000,143.017
2032,477600,91.8135
2035,478200,104.9567
2037,478800,111.6452
2039,479400,158.4639
2041,480000,161.5044
2044,480600,106.3483
2046,481200,135.0319
2049,481800,62.2534
2051,482400,178.4371
2053,483000,159.7491
2055,483600,83.8653
2057,484200,148.8158
2060,484800,104.1026
2063,485400,99.5945
2065,486000,68.0907
2069,486600,85.3748
2072,487200,62.7056
2074,487800,162.1367
2076,488400,105.8878
2079,489000,94.1819
2081,489600,71.2872
2084,490200,115.8778
2086,490800,176.1516
2088,491400,180.9899
2090,492000,86.7261
2093,492600,130.9625
2095,493200,77.6717
2097,493800,170.2147
2099,494400,159.8002
2102,495000,133.5927
2105,495600,136.1303
2108,496200,65.8763
2110,496800,148.2619
2113,497400,101.8241
2115,498000,166.9818
2118,498600,53.4489
2124,499200,9.7838
2128,499800,59.7135
2132,500400,0.0842
2135,501000,108.0898
2139,501600,72.9351
2142,502200,89.4804
2146,502800,48.7418
2148,503400,131.2575
2150,504000,57.8219
2153,504600,57.6133
2158,505200,11.8907
2161,505800,70.6207
2164,506400,23.1881
2166,507000,167.4042
2169,507600,77.8593
2171,508200,157.8194
2174,508800,110.3418
2177,509400,32.2426
2180,510000,123.1328
2182,510600,98.9864
2184,511200,64.0154
2187,511800,97.4867
2190,512400,89.116
2194,513000,69.1702
2196,513600,163.7913
2198,514200,150.8133
2200,514800,168.5212
2202,515400,141.9518
2204,516000,74.6715
2207,516600,64.5689
2209,517200,64.7468
2212,517800,84.8075
2215,518400,95.1736
2217,519000,101.2359
2219,519600,140.341
2221,520200,70.8689
2223,520800,131.2747
2226,521400,49.5286
2228,522000,143.9586
2232,522600,72.5027
2234,523200,119.4964
2236,523800,134.0747
2238,524400,122.2916
2240,525000,47.5779
2242,525600,108.7849
2244,526200,175.2087
2246,526800,118.8046
2249,527400,69.5453
2251,528000,133.8331
2253,528600,149.1178
2255,529200,58.868
2258,529800,109.5373
2260,530400,177.3325
2262,531000,155.394
2265,531600,90.6542
2267,532200,118.5127
2270,532800,53.8586
2273,533400,59.1532
2275,534000,176.4844
2278,534600,13.5844
2280,535200,145.3574
2283,535800,81.8654
2287,536400,39.5178
2289,537000,119.8235
2291,537600,169.2861
2295,538200,39.5385
2298,538800,35.9072
2300,539400,34.585
2303,540000,160.2895
2307,540600,29.47
2309,541200,49.4596
2311,541800,148.4782
2315,542400,92.0973
2317,543000,133.9765
2319,543600,124.1871
2321,544200,190.5221
2323,544800,140.3563
2325,545400,98.1188
2329,546000,110.5796
2332,546600,103.1902
2334,547200,159.3588
2337,547800,109.6859
2340,548400,45.9774
2342,549000,88.3143
2344,549600,149.065
2347,550200,109.1694
2350,550800,106.5404
2353,551400,74.4038
2356,552000,33.0082
2359,552600,122.774
2361,553200,132.2054
2364,553800,64.5357
2368,554400,75.3607
2370,555000,84.927
2373,555600,101.7119
2377,556200,16.4834
2379,556800,73.1999
2381,557400,175.4185
2383,558000,149.8728
2386,558600,101.1027
2388,559200,171.5997
2390,559800,158.2802
2393,560400,123.9017
2396,561000,52.0159
2398,561600,184.5366
2400,562200,166.514
2404,562800,50.1324
2407,563400,84.114
2409,564000,86.2848
2413,564600,60.0335
2415,565200,208.5416
2417,565800,205.5464
2421,566400,66.3746
2424,567000,137.6389
2426,567600,101.5373
2430,568200,92.5241
2432,568800,103.9535
2436,569400,75.6676
2438,570000,66.8177
2441,570600,146.005
2443,571200,186.6383
2446,571800,100.0517
2448,572400,169.6662
2450,573000,153.1398
2452,573600,155.4866
2455,574200,64.0301
2457,574800,147.636
2459,575400,177.8222
2461,576000,68.7952
2465,576600,108.1129
2467,577200,186.9169
2469,577800,88.1171
2471,578400,163.2455
2473,579000,144.8656
2475,579600,132.4197
2477,580200,128.0472
2479,580800,43.9834
2482,581400,98.0377
2484,582000,137.2874
2486,582600,171.4024
2488,583200,172.8671
2490,583800,120.8168
2492,584400,59.2425
2495,585000,172.7589
2497,585600,219.6117
2499,586200,89.2135
2501,586800,165.6242
2503,587400,151.9637
2506,588000,58.9281
2509,588600,119.3723
2511,589200,152.6539
2513,589800,143.9686
2515,590400,162.4258
2517,591000,155.7633
2520,591600,115.3558
2523,592200,107.3832
2525,592800,196.3
2527,593400,77.6902
2530,594000,136.6525
2532,594600,179.1985
2534,595200,175.3505
2537,595800,89.4925
2539,596400,181.2746
2541,597000,149.1939
2543,597600,117.4239
2545,598200,169.4816
2547,598800,154.1237
2549,599400,149.7383
2551,600000,159.0895
2553,600600,148.3786
2555,601200,138.9017
2557,601800,130.0343
2559,602400,71.5179
2561,603000,131.8458
2563,603600,141.1505
2565,604200,141.2627
2567,604800,146.8859
2569,605400,147.0644
2571,606000,154.7459
2573,606600,137.4942
2575,607200,130.0628
2577,607800,146.9164
2580,608400,104.4542
2582,609000,198.0506
2584,609600,163.6916
2587,610200,109.2855
2589,610800,175.5673
2591,611400,130.3576
2593,612000,137.631
2595,612600,90.812
2598,613200,192.863
2600,613800,158.0914
2602,614400,186.4115
2605,615000,70.0552
2607,615600,150.2915
2609,616200,206.2148
2611,616800,171.4155
2613,617400,195.6001
2615,618000,154.5873
2618,618600,123.3808
2620,619200,91.2452
2623,619800,176.7362
2625,620400,72.5812
2627,621000,153.6215
2629,621600,176.3831
2631,622200,185.5987
2633,622800,172.0444
2636,623400,108.7472
2639,624000,122.1579
2641,624600,168.9534
2643,625200,169.9306
2645,625800,76.4566
2647,626400,165.9922
2650,627000,126.8166
2652,627600,208.0702
2654,628200,81.7647
2657,628800,172.9029
2660,629400,138.0851
2662,630000,216.199
2664,630600,88.0825
2667,631200,109.7053
2670,631800,112.7396
2674,632400,54.9327
2676,633000,98.5711
2679,633600,104.6903
2682,634200,102.7128
2684,634800,82.1915
2687,635400,109.7172
2689,636000,189.0101
2691,636600,166.6605
2693,637200,87.7698
2696,637800,94.776
2698,638400,210.7285
2700,639000,122.9012
2702,639600,127.4099
2704,640200,153.8165
2706,640800,128.9036
2708,641400,181.7431
2710,642000,53.9784
2713,642600,99.1311
2715,643200,150.1412
2718,643800,114.1241
2720,644400,88.3397
2722,645000,139.7353
2724,645600,169.6503
2728,646200,56.4476
2730,646800,155.9512
2732,647400,79.9644
2735,648000,98.0307
2737,648600,103.6926
2739,649200,163.5562
2741,649800,102.3445
2743,650400,192.7823
2747,651000,79.9587
2750,651600,53.8656
2753,652200,100.7389
2756,652800,121.1234
2760,653400,58.4497
2763,654000,56.7272
2766,654600,100.557
2770,655200,45.7614
2772,655800,149.1693
2775,656400,86.3142
2779,657000,93.9886
2784,657600,37.5691
2788,658200,15.5848
2791,658800,103.2315
2793,659400,111.875
2795,660000,190.0064
2798,660600,186.3044
2800,661200,141.577
2805,661800,9.3843
2807,662400,89.6575
2810,663000,84.6139
2813,663600,94.5734
2815,664200,116.036
2817,664800,166.5908
2820,665400,49.0425
2823,666000,74.3581
2826,666600,38.7569
2829,667200,92.6666
2831,667800,131.7318
2835,668400,54.3927
2837,669000,83.6809
2839,669600,173.9414
2841,670200,158.5195
2843,670800,109.605
2847,671400,67.9653
2849,672000,68.7418
2853,672600,85.0464
2856,673200,61.2332
2859,673800,77.6574
2862,674400,116.9146
2866,675000,71.3685
2868,675600,197.5635
2871,676200,120.7713
2873,676800,137.2984
2876,677400,114.302
2878,678000,182.1986
2880,678600,125.4981
2882,679200,210.4375
2885,679800,98.1312
2887,680400,193.1928
2890,681000,106.3383
2892,681600,98.5476
2895,682200,118.3712
2897,682800,170.6256
2900,683400,111.2583
2902,684000,151.8136
2904,684600,119.8404
2907,685200,86.4405
2909,685800,153.2716
2912,686400,100.3781
2914,687000,151.6734
2916,687600,173.0689
2919,688200,145.7441
2923,688800,46.0791
2926,689400,73.533
2929,690000,59.6147
2931,690600,86.1593
2933,691200,160.9117
2936,691800,115.8057
2938,692400,162.8367
2940,693000,166.1229
2942,693600,175.9083
2945,694200,85.6401
2949,694800,88.44
2953,695400,46.3208
2955,696000,150.3369
2957,696600,154.4579
2959,697200,69.5739
2962,697800,102.5249
2965,698400,125.0393
2967,699000,153.6909
2969,699600,170.5879
2971,700200,163.3092
2974,700800,92.4473
2977,701400,171.313
2982,702000,37.5337
2984,702600,220.0949
2986,703200,173.0303
2988,703800,122.3645
2990,704400,106.3106
2994,705000,79.8249
2998,705600,54.7747
3000,706200,164.9685
3002,706800,65.5188
3005,707400,116.142
3007,708000,180.903
3010,708600,67.4649
3014,709200,70.7564
3016,709800,159.2396
3020,710400,83.7394
3023,711000,116.8526
3026,711600,61.1467
3029,712200,99.2251
3032,712800,52.1876
3034,713400,153.4747
3037,714000,117.4052
3040,714600,121.8089
3042,715200,56.2179
3045,715800,176.6994
3048,716400,57.3899
3050,717000,177.6708
3054,717600,43.7346
3058,718200,54.4536
3060,718800,137.2529
3063,719400,154.9264
3065,720000,99.2716
3069,720600,73.1891
3071,721200,102.1265
3075,721800,52.7725
3077,722400,155.8637
3081,723000,42.0094
3083,723600,31.1095
3086,724200,90.7549
3090,724800,74.4945
3092,725400,144.8932
3096,726000,32.7848
3098,726600,70.0855
3101,727200,120.2492
3103,727800,149.7993
3106,728400,53.0152
3108,729000,52.7842
3111,729600,60.062
3113,730200,139.0729
3115,730800,138.2333
3117,731400,136.2383
3120,732000,51.1235
3122,732600,122.7411
3124,733200,148.2455
3126,733800,123.2949
3129,734400,89.7734
3132,735000,92.3237
3134,735600,122.9006
3136,736200,180.2968
3138,736800,189.1044
3141,737400,27.5598
3143,738000,119.3859
3146,738600,41.1867
3148,739200,150.1587
3150,739800,149.3753
3153,740400,73.0588
3155,741000,172.902
3157,741600,144.4089
3160,742200,128.3837
3162,742800,154.1441
3165,743400,120.1105
3167,744000,86.4097
3171,744600,103.3959
3173,745200,196.9174
3178,745800,45.4651
3180,746400,163.5281
3182,747000,86.8725
3185,747600,89.5614
3188,748200,104.7378
3190,748800,153.6385
3192,749400,62.2644
3196,750000,33.8617
3200,750600,53.2702
3203,751200,124.1561
3208,751800,139.8167
3211,752400,149.7594
3213,753000,72.3642
3216,753600,96.024
3218,754200,188.3242
3222,754800,153.5951
3224,755400,99.0978
3226,756000,198.1672
3228,756600,88.8242
3231,757200,171.4913
3233,757800,74.3392
3236,758400,101.5582
3239,759000,151.3946
3242,759600,108.1673
3244,760200,103.6746
3248,760800,95.7797
3251,761400,163.8913
3254,762000,41.4425
3257,762600,129.2479
3260,763200,91.1291
3262,763800,135.4791
3264,764400,80.9803
3267,765000,123.8413
3269,765600,179.9335
3271,766200,82.6769
3275,766800,100.3123
3277,767400,68.6759
3280,768000,86.4864
3282,768600,187.7283
3285,769200,97.3913
3288,769800,115.6771
3290,770400,109.4668
3293,771000,74.4088
3296,771600,62.5013
3298,772200,117.3608
3300,772800,138.4993
3303,773400,82.4862
3305,774000,144.6602
3308,774600,45.8486
3310,775200,97.7882
3312,775800,174.2737
3316,776400,93.8863
3318,777000,134.1283
3320,777600,93.7224
3323,778200,93.0236
3327,778800,36.2657
3329,779400,128.5684
3332,780000,72.5582
3334,780600,153.9771
3339,781200,-9.2606
3341,781800,77.7666
3344,782400,183.208
3346,783000,192.1125
3348,783600,157.5746
3350,784200,116.2244
3353,784800,49.7177
