episode,timestep,reward
1,2000,-394.8828
3,4000,-412.1171
5,6000,-342.6151
7,8000,-417.5402
9,10000,-375.6772
11,12000,-300.3855
13,14000,-330.6213
15,16000,-370.1367
17,18000,-327.7939
19,20000,-280.104
21,22000,-365.3792
23,24000,-398.1543
25,26000,-366.9277
27,28000,-277.1121
29,30000,-347.612
31,32000,-272.5222
33,34000,-288.7496
35,36000,-355.5624
37,38000,-330.5644
39,40000,-381.7481
