episode,timestep,reward
1,2000,-384.2618
3,4000,-404.6881
5,6000,-458.2983
7,8000,-396.3997
9,10000,-377.9669
11,12000,-386.0038
13,14000,-400.6398
15,16000,-338.3397
17,18000,-316.4814
19,20000,-330.7218
21,22000,-388.9166
23,24000,-363.512
25,26000,-337.1577
27,28000,-354.4549
29,30000,-277.5291
31,32000,-361.6032
33,34000,-330.5365
