episode,timestep,reward
1,2000,-401.2175
3,4000,-392.1297
5,6000,-331.2005
7,8000,-357.8156
9,10000,-400.6647
11,12000,-355.661
13,14000,-355.5547
15,16000,-347.1223
17,18000,-301.5022
19,20000,-416.4565
