episode,timestep,reward
185,186000,63.7408
187,188000,-254.0675
189,190000,-204.3933
191,192000,-83.8647
193,194000,-151.5285
195,196000,-167.3493
197,198000,169.7976
199,200000,49.8701
201,202000,-56.7643
203,204000,47.8678
205,206000,2.5177
207,208000,-125.0341
209,210000,30.6529
211,212000,-34.8028
213,214000,-44.6437
215,216000,-26.191
217,218000,-119.4225
219,220000,-205.2758
221,222000,-218.9727
223,224000,27.1649
225,226000,-71.2142
227,228000,12.3031
229,230000,-266.6483
231,232000,-49.7034
233,234000,-56.0151
235,236000,-65.3367
237,238000,-295.957
239,240000,237.8587
241,242000,106.0989
243,244000,-86.8765
245,246000,69.078
247,248000,22.8793
249,250000,-90.9735
251,252000,243.4997
253,254000,-39.3941
255,256000,108.8224
257,258000,299.5204
259,260000,126.3247
261,262000,13.9376
263,264000,-60.1937
265,266000,-97.9735
267,268000,-106.305
269,270000,47.0967
271,272000,-18.9168
273,274000,416.1305
275,276000,151.5761
277,278000,6.9725
279,280000,264.9636
281,282000,106.7482
283,284000,-60.0472
285,286000,213.0884
287,288000,194.704
289,290000,-0.7364
291,292000,289.1261
293,294000,165.8776
295,296000,156.5696
297,298000,202.6787
299,300000,135.8029
301,302000,254.5463
303,304000,-140.9699
305,306000,342.6843
307,308000,201.9242
309,310000,226.8868
311,312000,-260.1214
313,314000,312.0348
315,316000,120.507
317,318000,-150.8851
319,320000,-220.2723
321,322000,2.0546
323,324000,44.2896
325,326000,295.8887
327,328000,217.1359
329,330000,-245.2749
331,332000,227.8134
333,334000,56.6781
335,336000,84.5789
337,338000,174.2656
339,340000,-216.5371
341,342000,293.8067
343,344000,-37.9371
345,346000,452.6017
347,348000,21.3909
349,350000,79.114
351,352000,106.924
353,354000,131.7323
355,356000,265.0659
357,358000,103.1876
359,360000,-196.5007
361,362000,6.149
363,364000,323.3593
365,366000,-154.5166
367,368000,129.3289
369,370000,-52.9021
371,372000,303.5181
373,374000,50.8686
375,376000,21.7093
377,378000,425.2216
379,380000,-56.2838
381,382000,359.7101
383,384000,216.0045
385,386000,23.1034
387,388000,299.4855
389,390000,121.6573
391,392000,-128.8323
393,394000,-137.4631
395,396000,-8.7504
397,398000,-53.5152
399,400000,-117.0083
401,402000,115.723
403,404000,-77.9324
405,406000,152.3559
407,408000,222.7928
409,410000,-21.5426
411,412000,76.0217
413,414000,401.3024
415,416000,-39.0722
417,418000,13.9437
419,420000,487.8199
421,422000,257.0621
423,424000,-115.1754
425,426000,20.2251
427,428000,321.0123
429,430000,348.58
431,432000,324.1913
433,434000,60.8209
435,436000,490.4641
437,438000,437.9497
439,440000,96.5144
441,442000,576.2344
443,444000,223.1372
445,446000,106.8968
447,448000,265.6755
449,450000,198.2754
451,452000,-33.8727
453,454000,-204.305
455,456000,119.3458
457,458000,-31.6541
459,460000,126.5753
461,462000,257.105
463,464000,-104.4101
465,466000,428.6938
467,468000,-118.222
469,470000,440.9834
471,472000,445.1108
473,474000,-111.153
475,476000,-293.5269
477,478000,533.5088
479,480000,-109.7
481,482000,-80.8574
483,484000,632.6468
485,486000,27.9299
487,488000,100.7115
489,490000,277.5595
491,492000,110.2113
493,494000,530.7488
495,496000,-43.7091
497,498000,-56.3293
499,500000,232.5743
501,502000,708.6059
503,504000,-350.7041
505,506000,-118.0533
507,508000,367.6173
509,510000,-24.0446
511,512000,582.6834
513,514000,299.2909
515,516000,-5.8628
517,518000,-133.9756
519,520000,579.268
521,522000,729.7559
523,524000,81.6843
525,526000,627.2692
527,528000,-389.8871
529,530000,400.7367
531,532000,383.1751
533,534000,-11.3892
535,536000,795.6567
537,538000,241.4322
539,540000,-213.483
541,542000,311.4358
543,544000,566.2315
545,546000,455.4439
547,548000,551.367
549,550000,55.5418
551,552000,236.6024
553,554000,277.1999
555,556000,-178.0795
557,558000,620.4634
559,560000,126.989
561,562000,717.2835
563,564000,92.4023
565,566000,-53.1552
567,568000,482.2311
569,570000,-124.2313
571,572000,121.2793
573,574000,565.2486
575,576000,-432.884
577,578000,187.0243
579,580000,-175.7638
581,582000,715.2292
583,584000,75.5241
585,586000,352.1682
587,588000,-54.8245
589,590000,212.8289
591,592000,401.5992
593,594000,168.3469
595,596000,-207.0318
597,598000,501.1573
599,600000,-100.8897
601,602000,394.3282
603,604000,-98.6197
605,606000,205.3088
607,608000,209.9665
609,610000,412.4895
611,612000,-277.7205
613,614000,-292.9171
615,616000,-281.8762
617,618000,-196.708
619,620000,-96.7885
621,622000,-226.9357
623,624000,-37.4879
625,626000,551.6285
627,628000,91.3928
629,630000,353.4051
631,632000,266.9165
633,634000,-233.6191
635,636000,286.2537
637,638000,433.3642
639,640000,-44.5486
641,642000,-55.0109
643,644000,204.6016
645,646000,2.9294
647,648000,517.7294
649,650000,82.9892
651,652000,-144.2994
653,654000,108.3124
655,656000,-31.2282
657,658000,488.4522
659,660000,344.6679
661,662000,-320.4074
663,664000,56.9891
665,666000,338.9075
667,668000,-344.7098
669,670000,-144.5031
671,672000,590.5057
673,674000,89.6079
675,676000,545.8161
677,678000,320.0856
679,680000,-322.0457
681,682000,346.4435
683,684000,470.8801
685,686000,548.3531
687,688000,-233.7652
689,690000,-66.1382
691,692000,619.8575
693,694000,304.5224
695,696000,36.4049
697,698000,300.4987
699,700000,101.8892
701,702000,319.4509
703,704000,585.6042
705,706000,675.0727
707,708000,343.1959
709,710000,-394.3926
711,712000,522.1476
713,714000,-228.6144
715,716000,345.7343
717,718000,693.9044
719,720000,144.5054
721,722000,-157.8214
723,724000,218.114
725,726000,444.6608
727,728000,278.808
729,730000,272.2594
731,732000,-79.6501
733,734000,282.9244
735,736000,830.7746
737,738000,382.5608
739,740000,-244.4639
741,742000,102.1844
743,744000,167.1258
745,746000,251.3013
747,748000,-364.8756
749,750000,704.105
751,752000,778.2809
753,754000,799.2913
755,756000,519.9362
757,758000,628.6472
759,760000,309.7242
761,762000,544.0989
763,764000,-329.4422
765,766000,393.6871
767,768000,41.3481
769,770000,445.5986
